time,date,message,package_id
09:29:42.0,2023-02-07,PackageAppeared,1564248694
09:29:48.3,2023-02-07,BarcodeRead,1564248694
09:29:56.5,2023-02-07,PackageStopped,1179303066
09:30:06.3,2023-02-07,PackageAppeared,1863855661
09:37:42.9,2023-02-07,Destination No Response,1179303066
09:37:53.6,2023-02-07,PackageDumped,1179303066
09:38:01.3,2023-02-07,BarcodeRead,1863855661
09:38:11.8,2023-02-07,PackageStopped,1564248694
09:45:58.1,2023-02-07,Destination No Response,1564248694
09:46:04.6,2023-02-07,PackageDumped,1564248694
09:47:07.0,2023-02-07,PackageStopped,1863855661
09:54:53.4,2023-02-07,Destination No Response,1863855661
09:55:05.2,2023-02-07,PackageDumped,1863855661
09:56:50.1,2023-02-07,PackageAppeared,656998975
09:56:58.1,2023-02-07,BarcodeRead,656998975
09:57:14.2,2023-02-07,Destination Not Found,656998975
09:57:15.4,2023-02-07,PackageStopped,656998975
09:57:21.5,2023-02-07,PackageDumped,656998975
09:58:10.9,2023-02-07,PackageAppeared,1432379053
09:58:18.2,2023-02-07,BarcodeRead,1432379053
09:58:33.6,2023-02-07,Destination Not Found,1432379053
09:58:35.4,2023-02-07,PackageStopped,1432379053
09:58:41.9,2023-02-07,PackageDumped,1432379053
09:59:01.6,2023-02-07,PackageAppeared,145999189
09:59:07.9,2023-02-07,BarcodeRead,145999189
09:59:24.0,2023-02-07,Destination Not Found,145999189
09:59:25.3,2023-02-07,PackageStopped,145999189
09:59:37.1,2023-02-07,PackageDumped,145999189
10:02:00.2,2023-02-07,PackageAppeared,922919410
10:02:07.9,2023-02-07,BarcodeRead,922919410
10:02:20.4,2023-02-07,Destination Searching,922919410
10:02:31.1,2023-02-07,PackageStopped,922919410
10:02:46.4,2023-02-07,PackageDumped,922919410
10:03:15.5,2023-02-07,PackageAppeared,334558196
10:03:21.7,2023-02-07,BarcodeRead,334558196
10:03:58.1,2023-02-07,PackageAppeared,1071848898
10:04:00.1,2023-02-07,PackageLost,334558196
10:04:05.9,2023-02-07,PackageStopped,1071848898
10:04:14.6,2023-02-07,BarcodeRead,1071848898
10:04:21.9,2023-02-07,PackageDumped,1071848898
10:04:37.7,2023-02-07,PackageAppeared,442034335
10:04:44.3,2023-02-07,BarcodeRead,442034335
10:05:08.2,2023-02-07,PackageStopped,442034335
10:05:29.8,2023-02-07,PackageDumped,442034335
10:05:50.5,2023-02-07,PackageAppeared,705896508
10:05:57.3,2023-02-07,BarcodeRead,705896508
10:06:08.4,2023-02-07,Destination Searching,705896508
10:06:11.5,2023-02-07,PackageAppeared,1307818467
10:06:13.1,2023-02-07,PackageLost,705896508
10:06:19.3,2023-02-07,PackageStopped,1307818467
10:06:23.9,2023-02-07,BarcodeRead,1307818467
10:06:33.3,2023-02-07,PackageDumped,1307818467
10:07:22.7,2023-02-07,PackageAppeared,57457351
10:07:30.2,2023-02-07,BarcodeRead,57457351
10:07:42.6,2023-02-07,Destination Searching,57457351
10:07:44.8,2023-02-07,PackageAppeared,2084625031
10:07:46.3,2023-02-07,PackageLost,57457351
10:07:52.5,2023-02-07,PackageStopped,2084625031
10:07:59.6,2023-02-07,BarcodeRead,2084625031
10:08:07.3,2023-02-07,PackageDumped,2084625031
10:09:39.4,2023-02-07,PackageAppeared,1190910477
10:09:46.7,2023-02-07,BarcodeRead,1190910477
10:10:04.4,2023-02-07,PackageStopped,1190910477
10:10:15.3,2023-02-07,Destination Searching,1190910477
10:10:27.7,2023-02-07,PackageDumped,1190910477
10:11:15.4,2023-02-07,PackageAppeared,1456582863
10:11:20.3,2023-02-07,BarcodeRead,1456582863
10:11:51.2,2023-02-07,PackageAppeared,881355837
10:12:00.9,2023-02-07,BarcodeRead,881355837
10:12:05.2,2023-02-07,Destination Searching,1456582863
10:13:03.1,2023-02-07,PackageDumped,1456582863
10:13:30.6,2023-02-07,Destination Found,881355837
10:13:37.8,2023-02-07,PackageDelivered,881355837
10:13:54.1,2023-02-07,PackageAppeared,2050291605
10:14:01.2,2023-02-07,BarcodeRead,2050291605
10:14:22.5,2023-02-07,PackageAppeared,1207112466
10:14:24.1,2023-02-07,Destination Searching,2050291605
10:14:30.4,2023-02-07,PackageStopped,2050291605
10:14:59.8,2023-02-07,PackageDumped,2050291605
10:15:05.1,2023-02-07,BarcodeRead,1207112466
10:15:29.1,2023-02-07,Destination Searching,1207112466
10:15:34.7,2023-02-07,PackageStopped,1207112466
10:15:53.2,2023-02-07,PackageDumped,1207112466
10:16:18.9,2023-02-07,PackageAppeared,1645691140
10:16:22.9,2023-02-07,BarcodeRead,1645691140
10:16:59.9,2023-02-07,PackageStopped,1645691140
10:17:04.1,2023-02-07,PackageAppeared,1805769327
10:17:44.0,2023-02-07,BarcodeRead,1805769327
10:24:46.3,2023-02-07,Destination No Response,1645691140
10:24:59.5,2023-02-07,PackageDumped,1645691140
10:25:43.6,2023-02-07,PackageAppeared,999325049
10:25:50.7,2023-02-07,PackageStopped,1805769327
10:25:56.9,2023-02-07,BarcodeRead,999325049
10:33:37.1,2023-02-07,Destination No Response,1805769327
10:33:52.3,2023-02-07,PackageDumped,1805769327
10:34:10.4,2023-02-07,PackageStopped,999325049
10:41:56.8,2023-02-07,Destination No Response,999325049
10:42:04.3,2023-02-07,PackageDumped,999325049
10:47:28.1,2023-02-07,PackageAppeared,1499823840
10:47:30.4,2023-02-07,PackageLost,1499823840
10:58:20.8,2023-02-07,PackageAppeared,888628117
11:02:59.1,2023-02-07,PackageAppeared,716787481
11:03:05.4,2023-02-07,PackageAppeared,394504366
11:13:43.6,2023-02-07,PackageAppeared,2059044882
11:13:49.8,2023-02-07,BarcodeRead,2059044882
11:13:53.0,2023-02-07,PackageAppeared,1626494082
11:13:59.2,2023-02-07,BarcodeRead,1626494082
11:14:02.0,2023-02-07,PackageAppeared,1916860191
11:14:02.1,2023-02-07,Destination Found,2059044882
11:14:08.7,2023-02-07,PackageDelivered,2059044882
11:14:16.4,2023-02-07,BarcodeRead,1916860191
11:14:19.4,2023-02-07,PackageAppeared,1082069916
11:14:25.7,2023-02-07,Destination Found,1626494082
11:14:28.5,2023-02-07,PackageDelivered,1626494082
11:14:36.3,2023-02-07,BarcodeRead,1082069916
11:14:39.0,2023-02-07,PackageAppeared,1417755552
11:14:41.3,2023-02-07,Destination Found,1916860191
11:14:47.8,2023-02-07,PackageDelivered,1916860191
11:14:56.8,2023-02-07,BarcodeRead,1417755552
11:14:59.9,2023-02-07,PackageAppeared,447268820
11:15:03.7,2023-02-07,Destination Found,1082069916
11:15:08.8,2023-02-07,PackageDelivered,1082069916
11:15:09.0,2023-02-07,PackageAppeared,1376928288
11:15:13.6,2023-02-07,PackageDumped,1376928288
11:15:21.5,2023-02-07,BarcodeRead,447268820
11:15:23.8,2023-02-07,PackageAppeared,677602121
11:15:27.7,2023-02-07,Destination Found,1417755552
11:15:33.5,2023-02-07,PackageDelivered,1417755552
11:15:40.6,2023-02-07,BarcodeRead,677602121
11:15:49.1,2023-02-07,Destination Found,447268820
11:15:52.5,2023-02-07,PackageDelivered,447268820
11:16:04.3,2023-02-07,Destination Found,677602121
11:16:05.5,2023-02-07,PackageAppeared,81557302
11:16:11.5,2023-02-07,PackageDelivered,677602121
11:16:11.8,2023-02-07,BarcodeRead,81557302
11:16:15.1,2023-02-07,PackageAppeared,186788039
11:16:21.5,2023-02-07,BarcodeRead,186788039
11:16:29.1,2023-02-07,Destination Found,81557302
11:16:30.0,2023-02-07,PackageAppeared,227412121
11:16:31.1,2023-02-07,PackageDelivered,81557302
11:16:38.3,2023-02-07,BarcodeRead,227412121
11:16:50.4,2023-02-07,PackageAppeared,718480384
11:16:55.0,2023-02-07,PackageStopped,186788039
11:17:06.5,2023-02-07,Destination Searching,186788039
11:17:07.0,2023-02-07,PackageDumped,186788039
11:17:14.5,2023-02-07,BarcodeRead,718480384
11:17:17.5,2023-02-07,PackageAppeared,421101709
11:17:22.7,2023-02-07,Destination Found,227412121
11:17:26.4,2023-02-07,PackageDelivered,227412121
11:17:33.5,2023-02-07,BarcodeRead,421101709
11:17:37.0,2023-02-07,PackageAppeared,1731035147
11:17:40.3,2023-02-07,Destination Found,718480384
11:17:46.1,2023-02-07,PackageDelivered,718480384
11:17:54.3,2023-02-07,BarcodeRead,1731035147
11:17:57.5,2023-02-07,PackageAppeared,2037654680
11:18:00.9,2023-02-07,Destination Found,421101709
11:18:07.1,2023-02-07,PackageDelivered,421101709
11:18:14.5,2023-02-07,BarcodeRead,2037654680
11:18:17.4,2023-02-07,PackageAppeared,1269483778
11:18:23.3,2023-02-07,Destination Found,1731035147
11:18:26.9,2023-02-07,PackageDelivered,1731035147
11:18:36.3,2023-02-07,BarcodeRead,1269483778
11:18:38.3,2023-02-07,PackageAppeared,1577610685
11:18:39.9,2023-02-07,Destination Found,2037654680
11:18:47.2,2023-02-07,PackageDelivered,2037654680
11:18:55.7,2023-02-07,BarcodeRead,1577610685
11:18:59.0,2023-02-07,PackageAppeared,808981021
11:19:00.3,2023-02-07,Destination Found,1269483778
11:19:07.6,2023-02-07,PackageDelivered,1269483778
11:19:14.6,2023-02-07,BarcodeRead,808981021
11:19:17.8,2023-02-07,PackageAppeared,1114289794
11:19:21.3,2023-02-07,Destination Found,1577610685
11:19:27.0,2023-02-07,PackageDelivered,1577610685
11:19:34.9,2023-02-07,BarcodeRead,1114289794
11:19:38.6,2023-02-07,PackageAppeared,350575480
11:19:40.5,2023-02-07,Destination Found,808981021
11:19:47.1,2023-02-07,PackageDelivered,808981021
11:19:54.1,2023-02-07,BarcodeRead,350575480
11:19:57.2,2023-02-07,PackageAppeared,653197195
11:20:01.1,2023-02-07,Destination Found,1114289794
11:20:06.8,2023-02-07,PackageDelivered,1114289794
11:20:14.6,2023-02-07,BarcodeRead,653197195
11:20:17.4,2023-02-07,PackageAppeared,1059238674
11:20:20.7,2023-02-07,Destination Found,350575480
11:20:26.7,2023-02-07,PackageDelivered,350575480
11:20:35.6,2023-02-07,BarcodeRead,1059238674
11:20:38.2,2023-02-07,PackageAppeared,1683002322
11:20:41.3,2023-02-07,Destination Found,653197195
11:20:47.5,2023-02-07,PackageDelivered,653197195
11:20:55.3,2023-02-07,BarcodeRead,1683002322
11:20:58.1,2023-02-07,PackageAppeared,1668119463
11:21:04.7,2023-02-07,Destination Found,1059238674
11:21:07.0,2023-02-07,PackageDelivered,1059238674
11:21:14.8,2023-02-07,BarcodeRead,1668119463
11:21:18.1,2023-02-07,PackageAppeared,824842017
11:21:21.1,2023-02-07,Destination Searching,1683002322
11:21:25.6,2023-02-07,PackageStopped,1683002322
11:21:30.6,2023-02-07,PackageDumped,1683002322
11:21:38.2,2023-02-07,BarcodeRead,824842017
11:21:41.1,2023-02-07,PackageAppeared,84917997
11:21:48.5,2023-02-07,Destination Found,1668119463
11:21:50.6,2023-02-07,PackageDelivered,1668119463
11:21:59.6,2023-02-07,BarcodeRead,84917997
11:22:02.9,2023-02-07,PackageAppeared,1390008960
11:22:06.3,2023-02-07,Destination Found,824842017
11:22:12.0,2023-02-07,PackageDelivered,824842017
11:22:19.9,2023-02-07,BarcodeRead,1390008960
11:22:22.9,2023-02-07,PackageAppeared,442624401
11:22:29.3,2023-02-07,Destination Found,84917997
11:22:32.0,2023-02-07,PackageDelivered,84917997
11:22:40.1,2023-02-07,BarcodeRead,442624401
11:22:43.0,2023-02-07,PackageAppeared,400259817
11:22:46.1,2023-02-07,Destination Found,1390008960
11:22:51.9,2023-02-07,PackageDelivered,1390008960
11:22:59.3,2023-02-07,BarcodeRead,400259817
11:23:02.5,2023-02-07,PackageAppeared,1317431362
11:23:06.1,2023-02-07,Destination Found,442624401
11:23:11.5,2023-02-07,PackageDelivered,442624401
11:23:20.1,2023-02-07,BarcodeRead,1317431362
11:23:22.9,2023-02-07,PackageAppeared,1088802049
11:23:26.9,2023-02-07,Destination Found,400259817
11:23:32.4,2023-02-07,PackageDelivered,400259817
11:23:40.9,2023-02-07,BarcodeRead,1088802049
11:23:44.0,2023-02-07,PackageAppeared,1947665255
11:23:48.1,2023-02-07,Destination Found,1317431362
11:23:53.3,2023-02-07,PackageDelivered,1317431362
11:24:01.7,2023-02-07,BarcodeRead,1947665255
11:24:04.9,2023-02-07,PackageAppeared,1458016915
11:24:08.5,2023-02-07,Destination Found,1088802049
11:24:14.0,2023-02-07,PackageDelivered,1088802049
11:24:25.6,2023-02-07,PackageAppeared,2002160106
11:24:28.8,2023-02-07,Destination Found,1947665255
11:24:34.6,2023-02-07,PackageDelivered,1947665255
11:24:36.3,2023-02-07,BarcodeRead,1458016915
11:24:42.4,2023-02-07,BarcodeRead,2002160106
11:24:45.6,2023-02-07,PackageAppeared,1064409633
11:24:49.1,2023-02-07,Destination Found,1458016915
11:24:54.7,2023-02-07,PackageDelivered,1458016915
11:25:02.7,2023-02-07,BarcodeRead,1064409633
11:25:05.6,2023-02-07,PackageAppeared,1303885485
11:25:08.6,2023-02-07,Destination Searching,2002160106
11:25:13.2,2023-02-07,PackageStopped,2002160106
11:25:17.5,2023-02-07,PackageDumped,2002160106
11:25:24.8,2023-02-07,BarcodeRead,1303885485
11:25:28.3,2023-02-07,PackageAppeared,1408254750
11:25:30.4,2023-02-07,Destination Found,1064409633
11:25:37.1,2023-02-07,PackageDelivered,1064409633
11:25:45.9,2023-02-07,BarcodeRead,1408254750
11:25:49.0,2023-02-07,PackageAppeared,1915453332
11:25:52.2,2023-02-07,Destination Found,1303885485
11:25:58.0,2023-02-07,PackageDelivered,1303885485
11:26:05.4,2023-02-07,BarcodeRead,1915453332
11:26:07.8,2023-02-07,PackageAppeared,144963081
11:26:11.2,2023-02-07,Destination Searching,1408254750
11:26:15.9,2023-02-07,PackageStopped,1408254750
11:26:19.3,2023-02-07,PackageDumped,1408254750
11:26:26.6,2023-02-07,BarcodeRead,144963081
11:26:29.6,2023-02-07,PackageAppeared,77472891
11:26:30.6,2023-02-07,Destination Found,1915453332
11:26:39.6,2023-02-07,PackageDelivered,1915453332
11:26:49.2,2023-02-07,BarcodeRead,77472891
11:26:52.7,2023-02-07,PackageAppeared,774567800
11:26:53.8,2023-02-07,Destination Found,144963081
11:27:01.1,2023-02-07,PackageDelivered,144963081
11:27:09.6,2023-02-07,BarcodeRead,774567800
11:27:11.9,2023-02-07,PackageAppeared,596946186
11:27:20.0,2023-02-07,PackageStopped,77472891
11:27:20.7,2023-02-07,Destination Found,77472891
11:27:22.3,2023-02-07,PackageDelivered,77472891
11:27:30.4,2023-02-07,BarcodeRead,596946186
11:27:33.3,2023-02-07,PackageAppeared,1298071718
11:27:35.8,2023-02-07,Destination Found,774567800
11:27:50.6,2023-02-07,PackageDelivered,774567800
11:27:57.6,2023-02-07,BarcodeRead,1298071718
11:28:00.6,2023-02-07,PackageAppeared,2132599841
11:28:02.8,2023-02-07,Destination Found,596946186
11:28:09.8,2023-02-07,PackageDelivered,596946186
11:28:16.8,2023-02-07,BarcodeRead,2132599841
11:28:20.4,2023-02-07,PackageAppeared,1287356267
11:28:23.2,2023-02-07,Destination Found,1298071718
11:28:29.3,2023-02-07,PackageDelivered,1298071718
11:28:38.1,2023-02-07,BarcodeRead,1287356267
11:28:41.1,2023-02-07,PackageAppeared,443914976
11:28:45.0,2023-02-07,Destination Found,2132599841
11:28:50.5,2023-02-07,PackageDelivered,2132599841
11:28:59.4,2023-02-07,BarcodeRead,443914976
11:29:02.6,2023-02-07,PackageAppeared,682342220
11:29:05.9,2023-02-07,Destination Found,1287356267
11:29:11.5,2023-02-07,PackageDelivered,1287356267
11:29:19.6,2023-02-07,BarcodeRead,682342220
11:29:22.5,2023-02-07,PackageAppeared,1990710091
11:29:26.3,2023-02-07,Destination Found,443914976
11:29:31.9,2023-02-07,PackageDelivered,443914976
11:29:39.3,2023-02-07,BarcodeRead,1990710091
11:29:41.5,2023-02-07,PackageAppeared,2089489179
11:29:45.7,2023-02-07,Destination Found,682342220
11:29:51.4,2023-02-07,PackageDelivered,682342220
11:29:57.5,2023-02-07,PackageLost,1990710091
11:29:57.5,2023-02-07,PackageAppeared,43533942
11:29:59.6,2023-02-07,BarcodeRead,2089489179
11:30:02.6,2023-02-07,PackageAppeared,1362954358
11:30:06.0,2023-02-07,PackageLost,43533942
11:30:06.1,2023-02-07,PackageAppeared,92531987
11:30:12.8,2023-02-07,PackageLost,92531987
11:30:13.0,2023-02-07,PackageAppeared,1023312321
11:30:13.1,2023-02-07,PackageStopped,1023312321
11:30:17.7,2023-02-07,BarcodeRead,1023312321
11:30:21.6,2023-02-07,PackageDumped,1023312321
11:32:41.2,2023-02-07,PackageLost,2089489179
11:32:47.3,2023-02-07,PackageAppeared,894872562
11:32:54.7,2023-02-07,PackageAppeared,1603216666
11:33:57.9,2023-02-07,PackageLost,894872562
11:34:04.3,2023-02-07,PackageAppeared,593102841
11:34:07.3,2023-02-07,BarcodeRead,1362954358
11:34:15.1,2023-02-07,PackageAppeared,203224639
11:36:09.6,2023-02-07,PackageLost,593102841
11:36:21.2,2023-02-07,BarcodeRead,1603216666
11:36:28.3,2023-02-07,PackageAppeared,26879279
11:36:30.6,2023-02-07,Destination Found,1362954358
11:36:36.5,2023-02-07,PackageDelivered,1362954358
11:36:42.5,2023-02-07,BarcodeRead,203224639
11:36:49.7,2023-02-07,PackageAppeared,778141373
11:36:56.0,2023-02-07,PackageStopped,1603216666
11:36:56.2,2023-02-07,Destination Found,1603216666
11:36:57.9,2023-02-07,PackageDelivered,1603216666
11:37:02.9,2023-02-07,BarcodeRead,26879279
11:37:10.5,2023-02-07,PackageAppeared,1173269975
11:37:12.4,2023-02-07,Destination Found,203224639
11:37:18.3,2023-02-07,PackageDelivered,203224639
11:37:23.2,2023-02-07,BarcodeRead,778141373
11:37:30.3,2023-02-07,PackageAppeared,868419948
11:37:33.0,2023-02-07,Destination Found,26879279
11:37:38.5,2023-02-07,PackageDelivered,26879279
11:37:44.5,2023-02-07,BarcodeRead,1173269975
11:37:51.2,2023-02-07,PackageAppeared,1114646214
11:37:53.9,2023-02-07,Destination Found,778141373
11:37:59.8,2023-02-07,PackageDelivered,778141373
11:38:05.9,2023-02-07,BarcodeRead,868419948
11:38:12.3,2023-02-07,PackageAppeared,1345700433
11:38:14.3,2023-02-07,Destination Found,1173269975
11:38:20.8,2023-02-07,PackageDelivered,1173269975
11:38:25.0,2023-02-07,BarcodeRead,1114646214
11:38:31.6,2023-02-07,PackageAppeared,2128617381
11:38:32.7,2023-02-07,Destination Found,868419948
11:38:39.8,2023-02-07,PackageDelivered,868419948
11:38:45.1,2023-02-07,BarcodeRead,1345700433
11:38:52.0,2023-02-07,PackageAppeared,1936016614
11:38:54.7,2023-02-07,Destination Found,1114646214
11:39:00.4,2023-02-07,PackageDelivered,1114646214
11:39:05.6,2023-02-07,BarcodeRead,2128617381
11:39:12.5,2023-02-07,PackageAppeared,1689429889
11:39:14.5,2023-02-07,Destination Found,1345700433
11:39:21.1,2023-02-07,PackageDelivered,1345700433
11:39:26.6,2023-02-07,BarcodeRead,1936016614
11:39:33.8,2023-02-07,PackageAppeared,705295590
11:39:36.5,2023-02-07,Destination Found,2128617381
11:39:42.1,2023-02-07,PackageDelivered,2128617381
11:39:47.5,2023-02-07,BarcodeRead,1689429889
11:39:54.7,2023-02-07,PackageAppeared,997169073
11:39:56.1,2023-02-07,Destination Found,1936016614
11:40:02.8,2023-02-07,PackageDelivered,1936016614
11:40:07.1,2023-02-07,BarcodeRead,705295590
11:40:14.4,2023-02-07,PackageAppeared,1226650380
11:40:20.6,2023-02-07,PackageStopped,1689429889
11:40:26.9,2023-02-07,Destination Found,1689429889
11:40:27.3,2023-02-07,PackageDelivered,1689429889
11:40:31.4,2023-02-07,BarcodeRead,997169073
11:40:38.8,2023-02-07,PackageAppeared,1728868074
11:40:40.5,2023-02-07,Destination Found,705295590
11:40:46.7,2023-02-07,PackageDelivered,705295590
11:40:51.7,2023-02-07,BarcodeRead,1226650380
11:40:58.4,2023-02-07,PackageAppeared,1959725679
11:41:00.3,2023-02-07,Destination Found,997169073
11:41:06.2,2023-02-07,PackageDelivered,997169073
11:41:11.4,2023-02-07,BarcodeRead,1728868074
11:41:17.9,2023-02-07,PackageAppeared,2105989693
11:41:20.3,2023-02-07,Destination Found,1226650380
11:41:25.9,2023-02-07,PackageDelivered,1226650380
11:41:30.6,2023-02-07,BarcodeRead,1959725679
11:41:37.8,2023-02-07,PackageAppeared,1875017826
11:41:44.2,2023-02-07,PackageStopped,1728868074
11:41:44.9,2023-02-07,Destination Found,1728868074
11:41:46.5,2023-02-07,PackageDelivered,1728868074
11:41:50.6,2023-02-07,BarcodeRead,2105989693
11:41:58.1,2023-02-07,PackageAppeared,1903051264
11:42:00.3,2023-02-07,Destination Found,1959725679
11:42:06.1,2023-02-07,PackageDelivered,1959725679
11:42:11.0,2023-02-07,BarcodeRead,1875017826
11:42:18.8,2023-02-07,PackageAppeared,1624350919
11:42:20.1,2023-02-07,Destination Found,2105989693
11:42:26.6,2023-02-07,PackageDelivered,2105989693
11:42:31.8,2023-02-07,BarcodeRead,1903051264
11:42:38.4,2023-02-07,PackageAppeared,1443597115
11:42:40.5,2023-02-07,Destination Found,1875017826
11:42:46.3,2023-02-07,PackageDelivered,1875017826
11:42:50.8,2023-02-07,BarcodeRead,1624350919
11:42:57.4,2023-02-07,PackageAppeared,1717742857
11:43:00.1,2023-02-07,Destination Found,1903051264
11:43:05.8,2023-02-07,PackageDelivered,1903051264
11:43:10.1,2023-02-07,BarcodeRead,1443597115
11:43:16.8,2023-02-07,PackageAppeared,1957382554
11:43:19.7,2023-02-07,Destination Found,1624350919
11:43:25.4,2023-02-07,PackageDelivered,1624350919
11:43:29.0,2023-02-07,BarcodeRead,1717742857
11:43:36.6,2023-02-07,PackageAppeared,2050364457
11:43:36.9,2023-02-07,Destination Found,1443597115
11:43:44.3,2023-02-07,PackageDelivered,1443597115
11:43:48.6,2023-02-07,BarcodeRead,1957382554
11:43:56.2,2023-02-07,PackageAppeared,1692920205
11:43:58.0,2023-02-07,Destination Found,1717742857
11:44:03.8,2023-02-07,PackageDelivered,1717742857
11:44:08.8,2023-02-07,BarcodeRead,2050364457
11:44:15.6,2023-02-07,PackageAppeared,1472352066
11:44:19.2,2023-02-07,Destination Found,1957382554
11:44:24.3,2023-02-07,PackageDelivered,1957382554
11:44:28.7,2023-02-07,BarcodeRead,1692920205
11:44:35.1,2023-02-07,PackageAppeared,1108812780
11:44:38.4,2023-02-07,Destination Found,2050364457
11:44:43.8,2023-02-07,PackageDelivered,2050364457
11:44:48.3,2023-02-07,BarcodeRead,1472352066
11:44:55.0,2023-02-07,PackageAppeared,843875415
11:44:55.8,2023-02-07,Destination Found,1692920205
11:45:03.3,2023-02-07,PackageDelivered,1692920205
11:45:07.4,2023-02-07,BarcodeRead,1108812780
11:45:14.5,2023-02-07,PackageAppeared,478435527
11:45:16.9,2023-02-07,PackageAppeared,852024784
11:45:20.4,2023-02-07,Destination Found,1472352066
11:45:22.8,2023-02-07,PackageDelivered,1472352066
11:45:23.3,2023-02-07,PackageLost,852024784
11:45:32.6,2023-02-07,BarcodeRead,843875415
11:45:39.7,2023-02-07,PackageAppeared,744290396
11:45:41.2,2023-02-07,Destination Found,1108812780
11:45:47.8,2023-02-07,PackageDelivered,1108812780
11:45:53.5,2023-02-07,BarcodeRead,478435527
11:46:00.1,2023-02-07,PackageAppeared,520576433
11:46:02.8,2023-02-07,Destination Found,843875415
11:46:08.2,2023-02-07,PackageDelivered,843875415
11:46:14.2,2023-02-07,BarcodeRead,744290396
11:46:21.5,2023-02-07,PackageAppeared,1453723316
11:46:23.4,2023-02-07,Destination Found,478435527
11:46:29.4,2023-02-07,PackageDelivered,478435527
11:46:33.6,2023-02-07,BarcodeRead,520576433
11:46:41.0,2023-02-07,PackageAppeared,1683532313
11:46:47.3,2023-02-07,PackageStopped,744290396
11:46:48.8,2023-02-07,Destination Found,744290396
11:46:50.3,2023-02-07,PackageDelivered,744290396
11:46:55.0,2023-02-07,BarcodeRead,1453723316
11:47:01.9,2023-02-07,PackageAppeared,467572790
11:47:04.4,2023-02-07,Destination Found,520576433
11:47:10.1,2023-02-07,PackageDelivered,520576433
11:47:15.2,2023-02-07,BarcodeRead,1683532313
11:47:22.6,2023-02-07,PackageAppeared,258277187
11:47:24.0,2023-02-07,Destination Found,1453723316
11:47:30.6,2023-02-07,PackageDelivered,1453723316
11:47:35.3,2023-02-07,BarcodeRead,467572790
11:47:42.4,2023-02-07,PackageAppeared,127938247
11:47:44.4,2023-02-07,Destination Found,1683532313
11:47:50.3,2023-02-07,PackageDelivered,1683532313
11:47:55.9,2023-02-07,BarcodeRead,258277187
11:48:03.1,2023-02-07,PackageAppeared,370068388
11:48:05.4,2023-02-07,Destination Found,467572790
11:48:11.3,2023-02-07,PackageDelivered,467572790
11:48:16.9,2023-02-07,BarcodeRead,127938247
11:48:24.1,2023-02-07,PackageAppeared,721220992
11:48:26.2,2023-02-07,Destination Found,258277187
11:48:32.4,2023-02-07,PackageDelivered,258277187
11:48:36.3,2023-02-07,BarcodeRead,370068388
11:48:43.8,2023-02-07,PackageAppeared,1068703468
11:48:45.8,2023-02-07,Destination Found,127938247
11:48:51.8,2023-02-07,PackageDelivered,127938247
11:48:57.0,2023-02-07,BarcodeRead,721220992
11:49:04.7,2023-02-07,PackageAppeared,1315028041
11:49:07.0,2023-02-07,Destination Found,370068388
11:49:12.5,2023-02-07,PackageDelivered,370068388
11:49:17.9,2023-02-07,BarcodeRead,1068703468
11:49:25.6,2023-02-07,PackageAppeared,1554798814
11:49:30.8,2023-02-07,Destination Found,721220992
11:49:33.5,2023-02-07,PackageDelivered,721220992
11:49:37.5,2023-02-07,BarcodeRead,1315028041
11:49:45.2,2023-02-07,PackageAppeared,1982703020
11:49:47.0,2023-02-07,Destination Found,1068703468
11:49:53.1,2023-02-07,PackageDelivered,1068703468
11:49:57.3,2023-02-07,BarcodeRead,1554798814
11:50:04.7,2023-02-07,PackageAppeared,35175812
11:50:07.2,2023-02-07,Destination Found,1315028041
11:50:12.8,2023-02-07,PackageDelivered,1315028041
11:50:17.4,2023-02-07,BarcodeRead,1982703020
11:50:24.7,2023-02-07,PackageAppeared,327773632
11:50:26.8,2023-02-07,Destination Found,1554798814
11:50:32.8,2023-02-07,PackageDelivered,1554798814
11:50:37.9,2023-02-07,BarcodeRead,35175812
11:50:45.4,2023-02-07,PackageAppeared,1593702221
11:50:51.0,2023-02-07,Destination Found,1982703020
11:50:53.5,2023-02-07,PackageDelivered,1982703020
11:50:57.7,2023-02-07,BarcodeRead,327773632
11:51:04.7,2023-02-07,PackageAppeared,960932831
11:51:06.6,2023-02-07,Destination Found,35175812
11:51:12.9,2023-02-07,PackageDelivered,35175812
11:51:17.7,2023-02-07,BarcodeRead,1593702221
11:51:25.1,2023-02-07,PackageAppeared,350708525
11:51:26.4,2023-02-07,Destination Found,327773632
11:51:32.9,2023-02-07,PackageDelivered,327773632
11:51:36.9,2023-02-07,BarcodeRead,960932831
11:51:44.5,2023-02-07,PackageAppeared,62505170
11:51:57.0,2023-02-07,PackageStopped,1593702221
11:52:08.3,2023-02-07,PackageDumped,1593702221
11:52:08.6,2023-02-07,Destination Searching,1593702221
11:52:12.8,2023-02-07,BarcodeRead,350708525
11:52:20.0,2023-02-07,PackageAppeared,1492687
11:52:25.8,2023-02-07,Destination Found,960932831
11:52:28.2,2023-02-07,PackageDelivered,960932831
11:52:32.6,2023-02-07,BarcodeRead,62505170
11:52:39.8,2023-02-07,PackageAppeared,231760450
11:52:41.4,2023-02-07,Destination Found,350708525
11:52:47.9,2023-02-07,PackageDelivered,350708525
11:52:53.4,2023-02-07,BarcodeRead,1492687
11:53:00.9,2023-02-07,PackageAppeared,1905990791
